OG0008152	HSEDE.13089	HSEDE
OG0008152	HVIGI.21480	HVIGI
OG0008152	HVIMA.5423	HVIMA
OG0008152	MDISC.10724	MDISC
OG0008152	NPUMI.1584	NPUMI
OG0008152	PJAPO.10789	PJAPO
OG0006055	ABIPU.9657	ABIPU
OG0006055	CIMPU.18162	CIMPU
OG0006055	CMONT.7926	CMONT
OG0006055	CSEPT.2527	CSEPT
OG0006055	DHELO.18583	DHELO
OG0006055	HAXYR.7793	HAXYR
OG0006055	HSEDE.4073	HSEDE
OG0006055	HVIGI.16417	HVIGI
OG0006055	HVIMA.4071	HVIMA
OG0006055	MDISC.19935	MDISC
OG0006055	NPUMI.11551	NPUMI
OG0006055	PJAPO.9745	PJAPO
OG0005146	ABIPU.212	ABIPU
OG0005146	CIMPU.16300	CIMPU
OG0005146	CMONT.2636	CMONT
OG0005146	CSEPT.12050	CSEPT
OG0005146	DHELO.6463	DHELO
OG0005146	HAXYR.12544	HAXYR
OG0005146	HSEDE.20921	HSEDE
OG0005146	HVIGI.12704	HVIGI
OG0005146	HVIMA.20883	HVIMA
OG0005146	MDISC.2686	MDISC
OG0005146	NPUMI.13971	NPUMI
OG0005146	PJAPO.15641	PJAPO
OG0008772	ABIPU.9873	ABIPU
OG0008772	CIMPU.22898	CIMPU
OG0008772	CMONT.10014	CMONT
OG0008772	CSEPT.9813	CSEPT
OG0008772	DHELO.23802	DHELO
OG0008772	HAXYR.10585	HAXYR
OG0008772	HSEDE.21848	HSEDE
OG0008772	HVIGI.10528	HVIGI
OG0008772	HVIMA.1845	HVIMA
OG0008772	MDISC.9109	MDISC
OG0008772	NPUMI.2126	NPUMI
OG0008772	PJAPO.25037	PJAPO
OG0009815	ABIPU.18610	ABIPU
OG0009815	CIMPU.18049	CIMPU
OG0009815	CMONT.17374	CMONT
OG0009815	CSEPT.2607	CSEPT
OG0009815	DHELO.14787	DHELO
OG0009815	HAXYR.13742	HAXYR
OG0009815	HSEDE.8861	HSEDE
OG0009815	HVIGI.4958	HVIGI
OG0009815	HVIMA.12904	HVIMA
OG0009815	MDISC.14485	MDISC
OG0009815	NPUMI.14854	NPUMI
OG0009815	PJAPO.5340	PJAPO
OG0003658	ABIPU.7679	ABIPU
OG0003658	CIMPU.1869	CIMPU
OG0003658	CMONT.18092	CMONT
OG0003658	CSEPT.13781	CSEPT
OG0003658	DHELO.12279	DHELO
OG0003658	HAXYR.2272	HAXYR
OG0003658	HSEDE.19257	HSEDE
OG0003658	HVIGI.1359	HVIGI
OG0003658	HVIMA.22251	HVIMA
OG0003658	MDISC.7002	MDISC
OG0003658	NPUMI.12914	NPUMI
OG0003658	PJAPO.23893	PJAPO
OG0011321	ABIPU.16440	ABIPU
OG0011321	CIMPU.28102	CIMPU
OG0011321	CMONT.7753	CMONT
OG0011321	CSEPT.11911	CSEPT
OG0011321	DHELO.20517	DHELO
OG0011321	HAXYR.13221	HAXYR
OG0011321	HSEDE.5256	HSEDE
OG0011321	HVIGI.19219	HVIGI
OG0011321	HVIMA.10201	HVIMA
OG0011321	MDISC.19176	MDISC
OG0011321	NPUMI.11978	NPUMI
OG0011321	PJAPO.25162	PJAPO
OG0007704	ABIPU.10620	ABIPU
OG0007704	CIMPU.32033	CIMPU
OG0007704	CMONT.20001	CMONT
OG0007704	CSEPT.14631	CSEPT
OG0007704	DHELO.7911	DHELO
OG0007704	HAXYR.3725	HAXYR
OG0007704	HSEDE.6342	HSEDE
OG0007704	HVIGI.3268	HVIGI
OG0007704	HVIMA.1015	HVIMA
OG0007704	MDISC.15168	MDISC
OG0007704	NPUMI.10618	NPUMI
OG0007704	PJAPO.3820	PJAPO
OG0005902	ABIPU.11854	ABIPU
OG0005902	CIMPU.32107	CIMPU
OG0005902	CMONT.5620	CMONT
OG0005902	CSEPT.6856	CSEPT
OG0005902	DHELO.19815	DHELO
OG0005902	HAXYR.1233	HAXYR
OG0005902	HSEDE.4999	HSEDE
OG0005902	HVIGI.5876	HVIGI
OG0005902	HVIMA.4488	HVIMA
OG0005902	MDISC.16465	MDISC
OG0005902	NPUMI.12014	NPUMI
OG0005902	PJAPO.34810	PJAPO
OG0004050	ABIPU.13352	ABIPU
OG0004050	CIMPU.6957	CIMPU
OG0004050	CMONT.8394	CMONT
OG0004050	CSEPT.6773	CSEPT
OG0004050	DHELO.19293	DHELO
OG0004050	HAXYR.2614	HAXYR
OG0004050	HSEDE.21170	HSEDE
OG0004050	HVIGI.18906	HVIGI
OG0004050	HVIMA.6707	HVIMA
OG0004050	MDISC.12669	MDISC
OG0004050	NPUMI.14722	NPUMI
OG0004050	PJAPO.5555	PJAPO
OG0002701	ABIPU.8823	ABIPU
OG0002701	CIMPU.4290	CIMPU
OG0002701	CMONT.9696	CMONT
OG0002701	CSEPT.5229	CSEPT
OG0002701	DHELO.13217	DHELO
OG0002701	HAXYR.12750	HAXYR
OG0002701	HSEDE.1847	HSEDE
OG0002701	HVIGI.19572	HVIGI
OG0002701	HVIMA.9363	HVIMA
OG0002701	MDISC.648	MDISC
OG0002701	NPUMI.13272	NPUMI
OG0002701	PJAPO.11459	PJAPO
OG0009868	ABIPU.9200	ABIPU
OG0009868	CIMPU.27395	CIMPU
OG0009868	CMONT.10956	CMONT
OG0009868	CSEPT.4215	CSEPT
OG0009868	DHELO.22539	DHELO
OG0009868	HAXYR.4865	HAXYR
OG0009868	HSEDE.14660	HSEDE
OG0009868	HVIGI.13293	HVIGI
OG0009868	HVIMA.21271	HVIMA
OG0009868	MDISC.13396	MDISC
OG0009868	NPUMI.519	NPUMI
OG0009868	PJAPO.9454	PJAPO
OG0008300	ABIPU.401	ABIPU
OG0008300	CIMPU.22302	CIMPU
OG0008300	CMONT.10943	CMONT
OG0008300	CSEPT.9889	CSEPT
OG0008300	DHELO.12208	DHELO
OG0008300	HAXYR.10738	HAXYR
OG0008300	HSEDE.972	HSEDE
OG0008300	HVIGI.18875	HVIGI
OG0008300	HVIMA.8097	HVIMA
OG0008300	MDISC.15129	MDISC
OG0008300	NPUMI.13895	NPUMI
OG0008300	PJAPO.1274	PJAPO
OG0004958	ABIPU.8078	ABIPU
OG0004958	CIMPU.28873	CIMPU
OG0004958	CMONT.3942	CMONT
OG0004958	CSEPT.3820	CSEPT
OG0004958	DHELO.13854	DHELO
OG0004958	HAXYR.3710	HAXYR
OG0004958	HSEDE.9531	HSEDE
OG0004958	HVIGI.5363	HVIGI
OG0004958	HVIMA.23751	HVIMA
OG0004958	MDISC.5906	MDISC
OG0004958	NPUMI.15363	NPUMI
OG0004958	PJAPO.2895	PJAPO
OG0007206	ABIPU.5654	ABIPU
OG0007206	CIMPU.30973	CIMPU
OG0007206	CMONT.5564	CMONT
OG0007206	CSEPT.10577	CSEPT
OG0007206	DHELO.14931	DHELO
OG0007206	HAXYR.303	HAXYR
OG0007206	HSEDE.10601	HSEDE
OG0007206	HVIGI.10316	HVIGI
OG0007206	HVIMA.24254	HVIMA
OG0007206	MDISC.11422	MDISC
OG0007206	NPUMI.5766	NPUMI
OG0007206	PJAPO.782	PJAPO
OG0007100	ABIPU.2777	ABIPU
OG0007100	CIMPU.3758	CIMPU
OG0007100	CMONT.354	CMONT
OG0007100	CSEPT.749	CSEPT
OG0007100	DHELO.6817	DHELO
OG0007100	HAXYR.472	HAXYR
OG0007100	HSEDE.20075	HSEDE
OG0007100	HVIGI.13918	HVIGI
OG0007100	HVIMA.2930	HVIMA
OG0007100	MDISC.15104	MDISC
OG0007100	NPUMI.15134	NPUMI
OG0007100	PJAPO.22442	PJAPO
OG0005676	ABIPU.4803	ABIPU
OG0005676	CIMPU.4848	CIMPU
OG0005676	CMONT.3444	CMONT
OG0005676	CSEPT.8537	CSEPT
OG0005676	DHELO.6988	DHELO
OG0005676	HAXYR.8547	HAXYR
OG0005676	HSEDE.22030	HSEDE
OG0005676	HVIGI.14883	HVIGI
OG0005676	HVIMA.15564	HVIMA
OG0005676	MDISC.14524	MDISC
OG0005676	NPUMI.9602	NPUMI
OG0005676	PJAPO.1190	PJAPO
OG0005672	ABIPU.2142	ABIPU
OG0005672	CIMPU.27061	CIMPU
OG0005672	CMONT.9630	CMONT
OG0005672	CSEPT.13105	CSEPT
OG0005672	DHELO.8158	DHELO
OG0005672	HAXYR.5053	HAXYR
OG0005672	HSEDE.4494	HSEDE
OG0005672	HVIGI.15323	HVIGI
OG0005672	HVIMA.5523	HVIMA
OG0005672	MDISC.14044	MDISC
OG0005672	NPUMI.5349	NPUMI
OG0005672	PJAPO.25509	PJAPO
OG0008071	ABIPU.17265	ABIPU
OG0008071	CIMPU.7487	CIMPU
OG0008071	CMONT.10367	CMONT
OG0008071	CSEPT.2777	CSEPT
OG0008071	DHELO.5470	DHELO
OG0008071	HAXYR.12	HAXYR
OG0008071	HSEDE.20498	HSEDE
OG0008071	HVIGI.12465	HVIGI
OG0008071	HVIMA.3104	HVIMA
OG0008071	MDISC.15932	MDISC
OG0008071	NPUMI.11074	NPUMI
OG0008071	PJAPO.32174	PJAPO
OG0008465	ABIPU.6389	ABIPU
OG0008465	CIMPU.26756	CIMPU
OG0008465	CMONT.15231	CMONT
OG0008465	CSEPT.2289	CSEPT
OG0008465	DHELO.15118	DHELO
OG0008465	HAXYR.5313	HAXYR
OG0008465	HSEDE.21670	HSEDE
OG0008465	HVIGI.3705	HVIGI
OG0008465	HVIMA.18183	HVIMA
OG0008465	MDISC.16042	MDISC
OG0008465	NPUMI.14878	NPUMI
OG0008465	PJAPO.8746	PJAPO
OG0006313	ABIPU.16989	ABIPU
OG0006313	CIMPU.13843	CIMPU
OG0006313	CMONT.8355	CMONT
OG0006313	CSEPT.4923	CSEPT
OG0006313	DHELO.16371	DHELO
OG0006313	HAXYR.2615	HAXYR
OG0006313	HSEDE.7102	HSEDE
OG0006313	HVIGI.3515	HVIGI
OG0006313	HVIMA.11819	HVIMA
OG0006313	MDISC.11456	MDISC
OG0006313	NPUMI.4972	NPUMI
OG0006313	PJAPO.23238	PJAPO
OG0009333	ABIPU.12309	ABIPU
OG0009333	CIMPU.780	CIMPU
OG0009333	CMONT.7216	CMONT
OG0009333	CSEPT.7408	CSEPT
OG0009333	DHELO.9051	DHELO
OG0009333	HAXYR.1834	HAXYR
OG0009333	HSEDE.19009	HSEDE
OG0009333	HVIGI.1537	HVIGI
OG0009333	HVIMA.12969	HVIMA
OG0009333	MDISC.1679	MDISC
OG0009333	NPUMI.12058	NPUMI
OG0009333	PJAPO.36521	PJAPO
OG0007320	ABIPU.17111	ABIPU
OG0007320	CIMPU.7378	CIMPU
OG0007320	CMONT.21010	CMONT
OG0007320	CSEPT.8142	CSEPT
OG0007320	DHELO.10786	DHELO
OG0007320	HAXYR.250	HAXYR
OG0007320	HSEDE.10964	HSEDE
OG0007320	HVIGI.373	HVIGI
OG0007320	HVIMA.11742	HVIMA
OG0007320	MDISC.1326	MDISC
OG0007320	NPUMI.10182	NPUMI
OG0007320	PJAPO.15261	PJAPO
OG0008511	ABIPU.14211	ABIPU
OG0008511	CIMPU.31388	CIMPU
OG0008511	CMONT.21034	CMONT
OG0008511	CSEPT.14581	CSEPT
OG0008511	DHELO.23902	DHELO
OG0008511	HAXYR.5694	HAXYR
OG0008511	HSEDE.6532	HSEDE
OG0008511	HVIGI.5063	HVIGI
OG0008511	HVIMA.2432	HVIMA
OG0008511	MDISC.6608	MDISC
OG0008511	NPUMI.2452	NPUMI
OG0008511	PJAPO.2009	PJAPO
OG0007984	ABIPU.6249	ABIPU
OG0007984	CIMPU.4124	CIMPU
OG0007984	CMONT.17497	CMONT
OG0007984	CSEPT.13960	CSEPT
OG0007984	DHELO.3869	DHELO
OG0007984	HAXYR.6599	HAXYR
OG0007984	HSEDE.21071	HSEDE
OG0007984	HVIGI.7246	HVIGI
OG0007984	HVIMA.16418	HVIMA
OG0007984	MDISC.18212	MDISC
OG0007984	NPUMI.3788	NPUMI
OG0007984	PJAPO.853	PJAPO
OG0007053	ABIPU.10285	ABIPU
OG0007053	CIMPU.10012	CIMPU
OG0007053	CMONT.21655	CMONT
OG0007053	CSEPT.13498	CSEPT
OG0007053	DHELO.2928	DHELO
OG0007053	HAXYR.5948	HAXYR
OG0007053	HSEDE.22866	HSEDE
OG0007053	HVIGI.21056	HVIGI
OG0007053	HVIMA.22151	HVIMA
OG0007053	MDISC.7744	MDISC
OG0007053	NPUMI.12769	NPUMI
OG0007053	PJAPO.33970	PJAPO
OG0006543	ABIPU.17963	ABIPU
OG0006543	CIMPU.873	CIMPU
OG0006543	CMONT.21279	CMONT
OG0006543	CSEPT.8524	CSEPT
OG0006543	DHELO.5191	DHELO
OG0006543	HAXYR.6535	HAXYR
OG0006543	HSEDE.3924	HSEDE
OG0006543	HVIGI.14599	HVIGI
OG0006543	HVIMA.19308	HVIMA
OG0006543	MDISC.14990	MDISC
OG0006543	NPUMI.7535	NPUMI
OG0006543	PJAPO.30741	PJAPO
OG0004200	ABIPU.3847	ABIPU
OG0004200	CIMPU.4758	CIMPU
OG0004200	CMONT.13170	CMONT
OG0004200	CSEPT.7204	CSEPT
OG0004200	DHELO.12074	DHELO
OG0004200	HAXYR.11566	HAXYR
OG0004200	HSEDE.288	HSEDE
OG0004200	HVIGI.15497	HVIGI
OG0004200	HVIMA.15101	HVIMA
OG0004200	MDISC.11655	MDISC
OG0004200	NPUMI.7572	NPUMI
OG0004200	PJAPO.16625	PJAPO
